Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Alpha_Config
FedAdam,FashionMNIST,,0.9,0.999,38,0.320505109167099,0.8854389464396288,88.65,25,100,54410,3.8333687782287598,3.826565742492676,0.006803035736083984,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,39,0.32587503232955933,0.8835395638656405,88.54,27,100,54410,3.7987496852874756,3.7911486625671387,0.007601022720336914,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,40,0.3427095036029816,0.8781817916562057,88.13,27,100,54410,4.384051322937012,4.376311302185059,0.007740020751953125,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,41,0.32480549013614657,0.8830225479965066,88.59,26,100,54410,4.5176026821136475,4.5106141567230225,0.006988525390625,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,42,0.3170345675110817,0.8871642869223562,88.82,28,100,54410,4.230674743652344,4.222357273101807,0.00831747055053711,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,43,0.3316162891864777,0.8813163302893077,88.18,26,100,54410,4.028888702392578,4.021893501281738,0.006995201110839844,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,44,0.32196718002557756,0.8844346549964509,88.56,29,100,54410,5.126770257949829,5.119236707687378,0.007533550262451172,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,45,0.30845423178672793,0.8898415673703187,89.19,26,100,54410,4.34123158454895,4.334004878997803,0.007226705551147461,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,46,0.32745263955593107,0.8834700102247176,88.55,30,100,54410,4.983532905578613,4.974851608276367,0.008681297302246094,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,47,0.3279545724630356,0.8814945511641025,88.27,27,100,54410,4.273118734359741,4.265486240386963,0.00763249397277832,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,48,0.31336838896274566,0.8860593799347894,88.67,27,100,54410,4.18188738822937,4.174160480499268,0.007726907730102539,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,49,0.3140523626923561,0.8877267070486443,88.79,25,100,54410,3.8360912799835205,3.8286399841308594,0.007451295852661133,,122.966796875,1.0
FedAdam,FashionMNIST,,0.9,0.999,50,0.3222972348690033,0.8841735918354816,88.55,30,100,54410,4.777947664260864,4.769577741622925,0.008369922637939453,,122.966796875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,1,1.5761420038223266,0.48269378876216396,50.99,30,100,54410,4.342921733856201,4.330235481262207,0.01268625259399414,0.012046098709106445,122.7568359375,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,2,1.0829738998413085,0.587030762963383,60.5,26,100,54410,3.9102470874786377,3.899181365966797,0.01106572151184082,0.01050710678100586,122.7568359375,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,3,0.8261529620170593,0.6977664942772103,70.24,30,100,54410,4.618614673614502,4.6060357093811035,0.012578964233398438,0.011976242065429688,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,4,0.7301903450012207,0.7400736345454603,74.63,23,100,54410,3.635456085205078,3.624941110610962,0.010514974594116211,0.009923458099365234,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,5,0.6966238603591919,0.7571339367388475,76.62,26,100,54410,4.14194393157959,4.131366014480591,0.010577917098999023,0.010028839111328125,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,6,0.6637601794242859,0.7635103924777769,77.77,24,100,54410,3.360680103302002,3.3500890731811523,0.01059103012084961,0.010025739669799805,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,7,0.592426718711853,0.7906101502224162,79.98,28,100,54410,4.316849946975708,4.304655075073242,0.01219487190246582,0.011624813079833984,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,8,0.5361717404603958,0.8078857003294306,81.36,24,100,54410,3.763824462890625,3.754270076751709,0.009554386138916016,0.009006500244140625,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,9,0.5070529362201691,0.8178303855091128,82.08,25,100,54410,3.9845268726348877,3.9749369621276855,0.009589910507202148,0.009008407592773438,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,10,0.5100531058788299,0.8258486687362689,82.61,20,100,54410,3.4540352821350098,3.445575475692749,0.008459806442260742,0.00792074203491211,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,11,0.5418170145511627,0.8179162566694224,81.67,20,100,54410,3.3285622596740723,3.319075107574463,0.009487152099609375,0.008857965469360352,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,12,0.5942511830806733,0.798281580034649,79.73,30,100,54410,4.59723162651062,4.583280563354492,0.01395106315612793,0.013290643692016602,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,13,0.6108704679965973,0.7886961599217182,79.1,29,100,54410,4.4005773067474365,4.388519525527954,0.012057781219482422,0.011460542678833008,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,14,0.5898865742206574,0.7881838252029649,79.3,22,100,54410,3.081918239593506,3.0716304779052734,0.010287761688232422,0.00970005989074707,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,15,0.5370288539886474,0.8097081078450076,81.34,28,100,54410,4.149718999862671,4.137925386428833,0.01179361343383789,0.011183023452758789,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,16,0.48111358535289767,0.8297443522738412,83.23,28,100,54410,4.060827970504761,4.048099756240845,0.012728214263916016,0.01207590103149414,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,17,0.434810519862175,0.846898885150801,84.87,26,100,54410,3.6598758697509766,3.648435592651367,0.011440277099609375,0.010859012603759766,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,18,0.4228126971960068,0.8529839432509213,85.48,21,100,54410,2.9871268272399902,2.9780614376068115,0.009065389633178711,0.008437156677246094,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,19,0.4287493046045303,0.8514671827406476,85.43,28,100,54410,3.541081190109253,3.5301008224487305,0.010980367660522461,0.01046895980834961,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,20,0.43621023416519167,0.8488114923164142,85.27,28,100,54410,3.924781322479248,3.9146065711975098,0.010174751281738281,0.009699583053588867,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,21,0.4432459166765213,0.8441769837483006,84.98,24,100,54410,3.370453119277954,3.359382390975952,0.011070728302001953,0.010468721389770508,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,22,0.43182962453365326,0.849372083107441,85.46,26,100,54410,3.763939142227173,3.752284526824951,0.01165461540222168,0.011049509048461914,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,23,0.41247709324359894,0.8543070255075895,85.86,28,100,54410,4.359764814376831,4.3473429679870605,0.012421846389770508,0.011814355850219727,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,24,0.3988654953956604,0.8568631898860296,86.02,23,100,54410,3.7002859115600586,3.68951153755188,0.010774374008178711,0.010129690170288086,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,25,0.3898200886487961,0.859255863141186,86.16,29,100,54410,4.450367450714111,4.437025308609009,0.013342142105102539,0.0127105712890625,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,26,0.37660296075344085,0.8640558741791324,86.59,26,100,54410,3.878645181655884,3.8669180870056152,0.011727094650268555,0.011107444763183594,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,27,0.3682091591835022,0.867194946918658,86.85,27,100,54410,4.019341468811035,4.00736927986145,0.011972188949584961,0.01136922836303711,122.98046875,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,28,0.3644308259010315,0.8700316398419788,87.1,30,100,54410,4.79022741317749,4.775433778762817,0.014793634414672852,0.014044761657714844,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,29,0.36132603681087494,0.8712685526077909,87.21,25,100,54410,3.675856351852417,3.664409875869751,0.011446475982666016,0.010859012603759766,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,30,0.3575764804840088,0.8733960424915963,87.45,28,100,54410,4.808899879455566,4.796463966369629,0.0124359130859375,0.011812925338745117,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,31,0.3535724853277206,0.8744903867119304,87.55,25,100,54410,4.095930099487305,4.084457635879517,0.011472463607788086,0.01087808609008789,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,32,0.35175034024715424,0.8746812234966935,87.62,25,100,54410,3.6295878887176514,3.619462013244629,0.010125875473022461,0.009616374969482422,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,33,0.3493564993143082,0.8759436543861435,87.76,27,100,54410,3.7765896320343018,3.7651257514953613,0.01146388053894043,0.010863542556762695,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,34,0.34885520839691164,0.877178838599954,87.93,29,100,54410,4.479349374771118,4.4661970138549805,0.013152360916137695,0.012533426284790039,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,35,0.34862372834682465,0.8777538405576062,88.02,27,100,54410,4.089197397232056,4.077654600143433,0.011542797088623047,0.010962247848510742,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,36,0.34515156228542326,0.880023739481637,88.21,26,100,54410,3.882258892059326,3.8697071075439453,0.01255178451538086,0.011932134628295898,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,37,0.341810773062706,0.8818638174427826,88.36,22,100,54410,3.482156276702881,3.4722769260406494,0.009879350662231445,0.009247303009033203,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,38,0.3393218244314194,0.8813830239205371,88.29,25,100,54410,4.228674411773682,4.217215061187744,0.0114593505859375,0.01085805892944336,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,39,0.33608326058387755,0.8816160486919756,88.32,27,100,54410,4.271662473678589,4.259422779083252,0.012239694595336914,0.011597871780395508,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,40,0.3345519902229309,0.8811237165241403,88.35,27,100,54410,4.813272476196289,4.801083326339722,0.012189149856567383,0.011590003967285156,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,41,0.3345520216703415,0.8781539472373499,88.1,26,100,54410,4.7286834716796875,4.7165021896362305,0.012181282043457031,0.011568307876586914,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,42,0.33527397222518923,0.8778452607956995,88.09,28,100,54410,4.795233488082886,4.782530784606934,0.012702703475952148,0.012071371078491211,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,43,0.3371278677225113,0.8776563287554001,88.04,26,100,54410,4.202239036560059,4.19080376625061,0.011435270309448242,0.010806083679199219,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,44,0.3421765854358673,0.8767640607056384,87.96,29,100,54410,4.998489856719971,4.987065076828003,0.011424779891967773,0.010874032974243164,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,45,0.33505268964767454,0.8798672012083152,88.25,26,100,54410,4.380338668823242,4.3684470653533936,0.011891603469848633,0.01115727424621582,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,46,0.32647494370937347,0.8832368748249669,88.54,30,100,54410,5.184544086456299,5.170539617538452,0.01400446891784668,0.013308525085449219,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,47,0.3214797066450119,0.88445677002041,88.61,27,100,54410,4.701251983642578,4.689470529556274,0.011781454086303711,0.011150360107421875,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,48,0.3212825124979019,0.8844281215226968,88.54,27,100,54410,4.757042407989502,4.74419093132019,0.012851476669311523,0.012237310409545898,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,49,0.32062176625728606,0.884195008961008,88.47,25,100,54410,4.2788474559783936,4.267743825912476,0.011103630065917969,0.010479211807250977,122.98095703125,1.0
FedHST,FashionMNIST,0.5,0.9,0.999,50,0.31727210998535155,0.8866375195454621,88.7,30,100,54410,4.769242763519287,4.756049394607544,0.013193368911743164,0.012552261352539062,122.98095703125,1.0
FedAdam,FashionMNIST,,0.9,0.999,1,2.2146971870422365,0.35622337380527036,45.03,30,100,54410,4.721277952194214,4.712662935256958,0.00861501693725586,,122.7568359375,0.3
FedAdam,FashionMNIST,,0.9,0.999,2,1.2043699946403503,0.5307013523524009,59.37,26,100,54410,4.332796573638916,4.325737714767456,0.007058858871459961,,122.7568359375,0.3
FedAdam,FashionMNIST,,0.9,0.999,3,0.9732447357654571,0.6218124343416838,64.6,30,100,54410,4.315290451049805,4.307198524475098,0.008091926574707031,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,4,0.8146213842391967,0.7114229966101486,70.83,23,100,54410,3.356644868850708,3.3496103286743164,0.0070345401763916016,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,5,0.9378975758552551,0.6570775477168169,69.76,26,100,54410,3.4200422763824463,3.412477970123291,0.0075643062591552734,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,6,0.7394143579006195,0.7305473118454127,75.74,24,100,54410,3.355119466781616,3.34796404838562,0.007155418395996094,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,7,0.5772160419464112,0.7944980379231895,80.52,28,100,54410,4.4083092212677,4.399919033050537,0.008390188217163086,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,8,0.5456453108787537,0.8139246180819585,81.82,24,100,54410,3.5846543312072754,3.578195810317993,0.0064585208892822266,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,9,0.5783076143980026,0.8109402593570767,81.16,25,100,54410,3.960749387741089,3.953575611114502,0.007173776626586914,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,10,0.5096562821626663,0.8291322684079925,83.11,20,100,54410,3.196183919906616,3.1900532245635986,0.006130695343017578,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,11,0.5089325497627258,0.8147266797232193,82.07,20,100,54410,3.6676783561706543,3.6613755226135254,0.006302833557128906,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,12,0.5084761519432068,0.819129692616994,82.56,30,100,54410,4.390503406524658,4.382212400436401,0.008291006088256836,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,13,0.48741368498802184,0.8225593894442642,82.62,29,100,54410,4.4208409786224365,4.413203239440918,0.007637739181518555,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,14,0.4411032793045044,0.8425170195478682,84.24,22,100,54410,3.6266028881073,3.6195716857910156,0.00703120231628418,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,15,0.4391410258293152,0.8458132024866526,84.7,28,100,54410,4.496613502502441,4.4883410930633545,0.008272409439086914,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,16,0.4479331003189087,0.8409011878458534,84.37,28,100,54410,4.869716644287109,4.862440824508667,0.007275819778442383,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,17,0.419018993973732,0.8505719087809279,85.51,26,100,54410,4.588137149810791,4.580485105514526,0.0076520442962646484,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,18,0.4240428797006607,0.8449345692071013,85.17,21,100,54410,3.4698681831359863,3.4635698795318604,0.0062983036041259766,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,19,0.4354920214176178,0.8399237269735644,84.69,28,100,54410,4.530342102050781,4.5227720737457275,0.007570028305053711,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,20,0.40453645231723784,0.8550043186350396,85.88,28,100,54410,4.1724326610565186,4.1648101806640625,0.007622480392456055,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,21,0.39816231112480166,0.8626413243918034,86.21,24,100,54410,3.205871343612671,3.198596954345703,0.0072743892669677734,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,22,0.38946495399475095,0.864000608816568,86.34,26,100,54410,3.9128177165985107,3.904921293258667,0.00789642333984375,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,23,0.3859342424154282,0.8632034333771033,86.52,28,100,54410,4.019014358520508,4.011152744293213,0.007861614227294922,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,24,0.3954674694061279,0.8577480510986815,86.27,23,100,54410,3.555889129638672,3.5494189262390137,0.006470203399658203,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,25,0.40161527044773104,0.851629691637281,86.06,29,100,54410,4.138729095458984,4.13048791885376,0.00824117660522461,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,26,0.3970169533014298,0.8486488832542267,85.77,26,100,54410,3.5482406616210938,3.5405402183532715,0.007700443267822266,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,27,0.37211924481391906,0.8650871730668694,86.8,27,100,54410,3.2701563835144043,3.2629191875457764,0.00723719596862793,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,28,0.383124905872345,0.8585674291313911,86.03,30,100,54410,4.77740740776062,4.768908977508545,0.008498430252075195,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,29,0.38566755862236024,0.8604926229823567,86.2,25,100,54410,3.932624340057373,3.9263839721679688,0.006240367889404297,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,30,0.3593954191207886,0.872811924651242,87.51,28,100,54410,4.1662757396698,4.158187389373779,0.008088350296020508,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,31,0.36262757160663606,0.8704819375381418,87.24,25,100,54410,3.953362464904785,3.945997476577759,0.007364988327026367,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,32,0.36869303472042086,0.8652001484808085,86.87,25,100,54410,4.2652506828308105,4.258169889450073,0.007080793380737305,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,33,0.3604902950167656,0.8694638880876873,87.34,27,100,54410,3.7851967811584473,3.778272867202759,0.0069239139556884766,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,34,0.3754876533985138,0.8630088145077695,86.61,29,100,54410,5.523446798324585,5.514920711517334,0.008526086807250977,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,35,0.3742937818288803,0.8606425536427766,86.19,27,100,54410,3.982430934906006,3.9753873348236084,0.007043600082397461,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,36,0.34459651713371275,0.877780765042308,87.93,26,100,54410,3.9699723720550537,3.9627749919891357,0.007197380065917969,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,37,0.36778780550956724,0.8701707459565953,87.26,22,100,54410,3.8916854858398438,3.8850231170654297,0.0066623687744140625,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,38,0.3877541339635849,0.8597697165944058,86.51,25,100,54410,3.9855010509490967,3.9778177738189697,0.007683277130126953,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,39,0.3540278088569641,0.8742569907153742,87.76,27,100,54410,4.156505346298218,4.1496217250823975,0.0068836212158203125,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,40,0.38096734981536867,0.8608076927512233,86.41,27,100,54410,3.965780019760132,3.95735764503479,0.008422374725341797,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,41,0.4363591628074646,0.8423388937313577,84.69,26,100,54410,4.418961763381958,4.411299467086792,0.007662296295166016,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,42,0.37541271402835846,0.8648580176297698,86.67,28,100,54410,4.194453477859497,4.186121702194214,0.008331775665283203,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,43,0.3440509328842163,0.879384839202844,88.04,26,100,54410,3.7111876010894775,3.704094648361206,0.007092952728271484,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,44,0.37676826257705687,0.8667867651364587,86.73,29,100,54410,3.9692442417144775,3.9619483947753906,0.007295846939086914,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,45,0.3583226429224014,0.8746057315875115,87.45,26,100,54410,3.4417195320129395,3.4353973865509033,0.006322145462036133,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,46,0.3257090650200844,0.8847010580147469,88.69,30,100,54410,4.638424873352051,4.6297829151153564,0.008641958236694336,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,47,0.3731306268692017,0.865842772100921,86.99,27,100,54410,4.3334269523620605,4.326304912567139,0.007122039794921875,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,48,0.46631583642959595,0.830308956813675,83.63,27,100,54410,4.330023288726807,4.322208642959595,0.007814645767211914,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,49,0.4688639904499054,0.8283590723759303,83.5,25,100,54410,4.180719375610352,4.174558639526367,0.006160736083984375,,122.966796875,0.3
FedAdam,FashionMNIST,,0.9,0.999,50,0.3692421484947205,0.8668679653134124,87.06,30,100,54410,4.157438039779663,4.149238109588623,0.008199930191040039,,122.966796875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,1,1.8633722465515137,0.32286097029706834,38.95,30,100,54410,4.572372913360596,4.561309337615967,0.011063575744628906,0.010550737380981445,122.7568359375,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,2,1.4697838928222655,0.40299953660107385,50.03,26,100,54410,4.0810465812683105,4.069324016571045,0.011722564697265625,0.011107683181762695,122.7568359375,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,3,1.2867051120758057,0.42161298765020405,50.62,30,100,54410,4.09714937210083,4.0851805210113525,0.011968851089477539,0.011349916458129883,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,4,1.2110639273643493,0.48827069054620403,55.44,23,100,54410,3.3512039184570312,3.3415424823760986,0.009661436080932617,0.009091377258300781,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,5,0.9971647832870484,0.606806055802019,65.22,26,100,54410,3.7478408813476562,3.736487627029419,0.011353254318237305,0.01073598861694336,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,6,0.8085978611946106,0.6887677522001852,71.72,24,100,54410,3.7134413719177246,3.7023472785949707,0.011094093322753906,0.010426998138427734,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,7,0.7544911137580872,0.7277763981629002,74.29,28,100,54410,4.363946437835693,4.351491451263428,0.012454986572265625,0.01176309585571289,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,8,0.6475330513000488,0.769209981790358,77.64,24,100,54410,3.5386970043182373,3.5267748832702637,0.011922121047973633,0.011074304580688477,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,9,0.5781998261928558,0.7935877592621428,79.74,25,100,54410,3.8632285594940186,3.851595640182495,0.011632919311523438,0.010763168334960938,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,10,0.5539392725944519,0.7994327988930905,80.25,20,100,54410,3.0930192470550537,3.0836894512176514,0.009329795837402344,0.008719205856323242,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,11,0.5630550230503082,0.7948274945586985,80.03,20,100,54410,3.3234524726867676,3.3138492107391357,0.009603261947631836,0.008956670761108398,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,12,0.5623331240177154,0.7918170376743794,79.88,30,100,54410,4.228557586669922,4.215813636779785,0.012743949890136719,0.012115716934204102,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,13,0.5576503516197204,0.7973980596689112,80.24,29,100,54410,4.374604940414429,4.362419366836548,0.01218557357788086,0.011626958847045898,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,14,0.5385614964008332,0.8125104600414635,81.5,22,100,54410,3.5122878551483154,3.502784490585327,0.009503364562988281,0.008942842483520508,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,15,0.5382845292091369,0.8101326723547236,81.39,28,100,54410,4.140810012817383,4.12847638130188,0.01233363151550293,0.011733293533325195,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,16,0.5389312687873841,0.8032252772393231,80.74,28,100,54410,4.160901308059692,4.149228572845459,0.011672735214233398,0.011068582534790039,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,17,0.5125219409942627,0.8123924003069887,81.63,26,100,54410,4.027383089065552,4.016492605209351,0.010890483856201172,0.010268926620483398,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,18,0.4861429762840271,0.8200581959924118,82.59,21,100,54410,3.1568617820739746,3.147266149520874,0.009595632553100586,0.008930683135986328,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,19,0.4743720244169235,0.8235696218018231,83.14,28,100,54410,4.352538585662842,4.340704917907715,0.011833667755126953,0.01126551628112793,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,20,0.46634034614562986,0.8259820881032696,83.58,28,100,54410,4.138567924499512,4.126291513442993,0.012276411056518555,0.011651277542114258,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,21,0.454532372879982,0.8317495361200722,84.04,24,100,54410,3.135660171508789,3.1250083446502686,0.010651826858520508,0.010110139846801758,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,22,0.4450578693389893,0.8384738937276033,84.48,26,100,54410,3.882242202758789,3.8721883296966553,0.010053873062133789,0.009548664093017578,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,23,0.43640886838436127,0.8441280288671009,84.84,28,100,54410,4.44649076461792,4.434851408004761,0.01163935661315918,0.011043071746826172,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,24,0.4281509716749191,0.8497256524263822,85.22,23,100,54410,3.5131406784057617,3.5024025440216064,0.010738134384155273,0.010056257247924805,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,25,0.4249598566532135,0.851525466850197,85.45,29,100,54410,4.213221311569214,4.2007763385772705,0.01244497299194336,0.01183176040649414,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,26,0.4273449172735214,0.8484850595144829,85.28,26,100,54410,3.658053159713745,3.646728277206421,0.011324882507324219,0.010770320892333984,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,27,0.4262808063030243,0.8463374676794888,85.13,27,100,54410,3.3999364376068115,3.388932228088379,0.011004209518432617,0.010416507720947266,122.98046875,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,28,0.43832026131153107,0.8374359559066689,84.29,30,100,54410,4.88578724861145,4.873473644256592,0.012313604354858398,0.011637687683105469,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,29,0.4430385033130646,0.8325517470801316,83.9,25,100,54410,3.677438259124756,3.6660895347595215,0.011348724365234375,0.01073765754699707,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,30,0.424964293217659,0.8404219484792408,84.61,28,100,54410,4.2153825759887695,4.202944278717041,0.012438297271728516,0.01183772087097168,122.98095703125,0.3
