Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Num_Clients_Config
FedAdam,FashionMNIST,,0.9,0.999,45,0.5095137004852295,0.8157202932462656,81.61,13,50,54410,2.819218635559082,2.815520763397217,0.0036978721618652344,,98.93359375,50
FedAdam,FashionMNIST,,0.9,0.999,46,0.4393047067284584,0.8489975064270767,84.87,14,50,54410,3.908384323120117,3.903777837753296,0.004606485366821289,,98.93359375,50
FedAdam,FashionMNIST,,0.9,0.999,47,0.527366327059269,0.8246579555788827,82.86,14,50,54410,3.796638011932373,3.791767120361328,0.004870891571044922,,98.93359375,50
FedAdam,FashionMNIST,,0.9,0.999,48,0.6539402369499207,0.7832113897086599,80.57,11,50,54410,2.9090561866760254,2.9053053855895996,0.0037508010864257812,,98.93359375,50
FedAdam,FashionMNIST,,0.9,0.999,49,0.6200688871145248,0.7910824602363007,81.64,13,50,54410,3.5956969261169434,3.5910425186157227,0.004654407501220703,,98.93359375,50
FedAdam,FashionMNIST,,0.9,0.999,50,0.4484682460069656,0.843634813438784,85.21,13,50,54410,4.25063681602478,4.2464048862457275,0.004231929779052734,,98.93359375,50
FedHST,FashionMNIST,0.5,0.9,0.999,1,2.175924771118164,0.1837646427387621,29.83,15,50,54410,3.772974967956543,3.766169309616089,0.0068056583404541016,0.00622248649597168,98.7236328125,50
FedHST,FashionMNIST,0.5,0.9,0.999,2,1.8229599224090576,0.20010444277638628,32.67,11,50,54410,2.9636573791503906,2.958621025085449,0.005036354064941406,0.0045490264892578125,98.7236328125,50
FedHST,FashionMNIST,0.5,0.9,0.999,3,1.356709326171875,0.4086379742994392,48.98,14,50,54410,3.388120651245117,3.3814985752105713,0.0066220760345458984,0.006015300750732422,98.73095703125,50
FedHST,FashionMNIST,0.5,0.9,0.999,4,1.1502781681060792,0.5155133031843357,57.35,12,50,54410,3.1497786045074463,3.1446986198425293,0.005079984664916992,0.004567623138427734,98.73095703125,50
FedHST,FashionMNIST,0.5,0.9,0.999,5,0.9596929551124572,0.5660808244179891,61.97,14,50,54410,4.677359104156494,4.670447587966919,0.006911516189575195,0.0062694549560546875,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,6,0.9007997218132019,0.5931199901156854,63.6,11,50,54410,3.854341983795166,3.8492064476013184,0.005135536193847656,0.0046045780181884766,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,7,0.8864518515586853,0.5947117117579086,64.11,14,50,54410,3.5695552825927734,3.5617892742156982,0.007766008377075195,0.007107734680175781,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,8,0.8164045376777649,0.6399538849896734,66.74,13,50,54410,3.254152774810791,3.2472329139709473,0.00691986083984375,0.0063326358795166016,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,9,0.6833140394210816,0.7338788484659982,74.97,11,50,54410,3.2796874046325684,3.2742671966552734,0.005420207977294922,0.004874467849731445,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,10,0.6694426166534424,0.740664965235994,76.0,11,50,54410,3.4821903705596924,3.4763057231903076,0.005884647369384766,0.00530242919921875,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,11,0.7289109768867492,0.725706760029436,74.57,13,50,54410,2.9095869064331055,2.9038379192352295,0.0057489871978759766,0.0052297115325927734,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,12,0.7393375240325928,0.7157247307939774,73.67,13,50,54410,3.86567759513855,3.8594918251037598,0.006185770034790039,0.005654811859130859,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,13,0.6430011967658996,0.7593952452966621,76.99,11,50,54410,3.156832695007324,3.1504390239715576,0.0063936710357666016,0.005789279937744141,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,14,0.5719419822692872,0.7908442809173868,79.66,12,50,54410,3.7047314643859863,3.6985743045806885,0.0061571598052978516,0.00554656982421875,98.7314453125,50
FedHST,FashionMNIST,0.5,0.9,0.999,15,0.543735784292221,0.8004391408806985,80.75,15,50,54410,4.499449253082275,4.4928367137908936,0.006612539291381836,0.005958080291748047,98.9404296875,50
FedHST,FashionMNIST,0.5,0.9,0.999,16,0.5130413056850434,0.812020055586609,81.56,13,50,54410,3.4713706970214844,3.464428186416626,0.0069425106048583984,0.006346464157104492,98.9404296875,50
FedHST,FashionMNIST,0.5,0.9,0.999,17,0.5110587696552277,0.8172369578746828,81.98,15,50,54410,3.6486542224884033,3.6420295238494873,0.006624698638916016,0.006002187728881836,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,18,0.5232090964317322,0.8133222394093927,81.71,11,50,54410,3.8797171115875244,3.8740427494049072,0.0056743621826171875,0.005082607269287109,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,19,0.5181143319129944,0.8183216465772188,82.05,15,50,54410,4.401465892791748,4.394911527633667,0.006554365158081055,0.005957603454589844,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,20,0.515026875257492,0.8208124934715249,82.23,13,50,54410,3.9883735179901123,3.9824798107147217,0.005893707275390625,0.005370378494262695,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,21,0.4691298541545868,0.8331162147927171,83.64,11,50,54410,4.002330780029297,3.9967551231384277,0.005575656890869141,0.0050067901611328125,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,22,0.49023491230010985,0.816765932170593,82.69,13,50,54410,5.287103176116943,5.280953645706177,0.0061495304107666016,0.005593776702880859,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,23,0.5879536221504211,0.7810213396699984,80.14,15,50,54410,5.4347310066223145,5.428245544433594,0.006485462188720703,0.005945444107055664,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,24,0.6191304711818695,0.7711533778919855,79.52,10,50,54410,2.930232048034668,2.9249398708343506,0.005292177200317383,0.004732608795166016,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,25,0.6450994549751282,0.7636493828362461,79.08,10,50,54410,3.7584636211395264,3.7526676654815674,0.005795955657958984,0.0051343441009521484,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,26,0.6304453912258148,0.7712079924742021,79.78,15,50,54410,3.699409246444702,3.6915507316589355,0.007858514785766602,0.007196187973022461,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,27,0.5766333097934723,0.79392414354758,81.52,10,50,54410,2.682924509048462,2.6780076026916504,0.0049169063568115234,0.004412651062011719,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,28,0.521220920085907,0.8072759001818761,82.51,11,50,54410,3.136058807373047,3.1308364868164062,0.005222320556640625,0.004664421081542969,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,29,0.490163081741333,0.8197878342983795,83.29,11,50,54410,2.245992422103882,2.2403106689453125,0.005681753158569336,0.0051081180572509766,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,30,0.46472373046875,0.8336764051861657,84.2,15,50,54410,3.967714786529541,3.960883140563965,0.006831645965576172,0.006215333938598633,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,31,0.44223537395000456,0.8429808275126769,84.76,11,50,54410,3.202907085418701,3.1970999240875244,0.005807161331176758,0.005205392837524414,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,32,0.4360556081771851,0.8458451264636591,84.81,10,50,54410,3.4464030265808105,3.4403512477874756,0.006051778793334961,0.005387544631958008,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,33,0.43214086179733274,0.8474916582860365,84.89,12,50,54410,3.850263833999634,3.8437299728393555,0.00653386116027832,0.0059070587158203125,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,34,0.4168075237989426,0.8538377178879568,85.42,11,50,54410,2.9075942039489746,2.902832269668579,0.004761934280395508,0.004275798797607422,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,35,0.4060184959888458,0.8565440988651689,85.5,10,50,54410,2.8908472061157227,2.8850059509277344,0.005841255187988281,0.005198240280151367,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,36,0.39941167917251585,0.8606443616332259,85.82,13,50,54410,2.551659107208252,2.5454373359680176,0.006221771240234375,0.005622148513793945,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,37,0.3849673144817352,0.8667223241568196,86.71,11,50,54410,2.8974578380584717,2.8922784328460693,0.005179405212402344,0.0046041011810302734,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,38,0.4003080652713776,0.8598072780328032,86.23,10,50,54410,3.4224860668182373,3.4170455932617188,0.005440473556518555,0.004857540130615234,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,39,0.4405966483592987,0.8400000306079793,84.57,12,50,54410,3.3102309703826904,3.3037962913513184,0.00643467903137207,0.005755901336669922,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,40,0.49046451539993285,0.8179360924338779,82.99,12,50,54410,3.8054933547973633,3.799201488494873,0.006291866302490234,0.0057239532470703125,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,41,0.5616882483005524,0.7877246990654359,81.13,12,50,54410,3.004568099975586,2.9981064796447754,0.006461620330810547,0.00579833984375,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,42,0.5634234147548676,0.7896100755823736,81.72,13,50,54410,3.879758596420288,3.873220443725586,0.0065381526947021484,0.00588536262512207,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,43,0.520151393699646,0.8023490058375268,82.61,11,50,54410,3.329188108444214,3.3236780166625977,0.005510091781616211,0.004941225051879883,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,44,0.4660539655685425,0.8237096512532952,83.83,13,50,54410,4.020991802215576,4.014536380767822,0.006455421447753906,0.005879878997802734,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,45,0.41758127574920656,0.8486228672858775,85.36,13,50,54410,2.849255323410034,2.842902183532715,0.006353139877319336,0.005797863006591797,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,46,0.40761050145626065,0.854983288071123,85.61,14,50,54410,3.7142081260681152,3.7067716121673584,0.007436513900756836,0.0067861080169677734,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,47,0.42450026092529297,0.8471425544161152,84.54,14,50,54410,3.7020506858825684,3.6956238746643066,0.006426811218261719,0.005872488021850586,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,48,0.43398498967885973,0.8452493972718003,84.27,11,50,54410,2.808793067932129,2.80277943611145,0.006013631820678711,0.005391597747802734,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,49,0.4163537370800972,0.853774746049603,85.15,13,50,54410,3.418173313140869,3.4126603603363037,0.00551295280456543,0.005026102066040039,98.94091796875,50
FedHST,FashionMNIST,0.5,0.9,0.999,50,0.3832117185711861,0.8655231134146775,86.42,13,50,54410,4.221365690231323,4.214265823364258,0.00709986686706543,0.006493806838989258,98.94091796875,50
FedAdam,FashionMNIST,,0.9,0.999,1,3.832808969497681,0.16520001201763906,25.01,30,100,54410,5.023597717285156,5.015768051147461,0.007829666137695312,,122.7568359375,100
FedAdam,FashionMNIST,,0.9,0.999,2,2.224024892807007,0.3007757017149165,38.47,26,100,54410,3.723991632461548,3.7170803546905518,0.006911277770996094,,122.7568359375,100
FedAdam,FashionMNIST,,0.9,0.999,3,1.7567244785308838,0.47758562927216913,51.59,30,100,54410,4.311623811721802,4.304384708404541,0.007239103317260742,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,4,1.7536198490142823,0.429045874747451,47.5,23,100,54410,2.7664194107055664,2.759772300720215,0.0066471099853515625,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,5,1.1471710628509522,0.5828107069751234,62.12,26,100,54410,3.293576955795288,3.286332130432129,0.00724482536315918,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,6,1.2489497984886169,0.5980170933897396,64.82,24,100,54410,4.0482542514801025,4.041497707366943,0.00675654411315918,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,7,1.238066039466858,0.643503434041704,68.35,28,100,54410,4.15663480758667,4.148838043212891,0.007796764373779297,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,8,0.773702658033371,0.7284640307391168,73.39,24,100,54410,3.1638829708099365,3.157228469848633,0.006654500961303711,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,9,1.0238666430473327,0.7098508815344039,71.38,25,100,54410,3.0688064098358154,3.061692476272583,0.007113933563232422,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,10,1.0015854453086852,0.720782060892156,73.37,20,100,54410,2.6713149547576904,2.665172815322876,0.006142139434814453,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,11,0.7484519824028015,0.7678934989563375,77.91,20,100,54410,2.418980360031128,2.4130125045776367,0.005967855453491211,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,12,0.6195007627487182,0.7839333643093482,79.94,30,100,54410,4.517206430435181,4.509772062301636,0.007434368133544922,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,13,0.5889428948879242,0.7929943100472363,79.99,29,100,54410,4.0979063510894775,4.090759754180908,0.007146596908569336,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,14,0.5852538819789886,0.7884944881387264,79.24,22,100,54410,3.4386777877807617,3.432339906692505,0.006337881088256836,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,15,0.5825831146240235,0.7857082754073899,79.15,28,100,54410,3.8966875076293945,3.8892345428466797,0.007452964782714844,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,16,0.5724360960960388,0.7995222029678957,80.72,28,100,54410,4.499817132949829,4.492143154144287,0.007673978805541992,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,17,0.5690204051017761,0.798676529844409,80.76,26,100,54410,4.04843282699585,4.040995121002197,0.007437705993652344,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,18,0.5675409595012665,0.7968099919610834,79.69,21,100,54410,2.8801541328430176,2.8739569187164307,0.006197214126586914,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,19,0.5943888290882111,0.7830252445100773,77.91,28,100,54410,4.463631629943848,4.456976652145386,0.006654977798461914,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,20,0.5770949923992157,0.7876016179866254,78.37,28,100,54410,3.4873743057250977,3.480072259902954,0.007302045822143555,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,21,0.4845778194904327,0.8206092708630498,82.19,24,100,54410,3.9928641319274902,3.9854469299316406,0.007417201995849609,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,22,0.5011556785821915,0.8105074984313745,82.08,26,100,54410,3.69608736038208,3.6885669231414795,0.007520437240600586,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,23,0.5661304898738861,0.7857509547854853,80.96,28,100,54410,4.587821006774902,4.57903528213501,0.008785724639892578,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,24,0.5166094083547592,0.8110752242729488,82.54,23,100,54410,2.8956120014190674,2.8887178897857666,0.006894111633300781,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,25,0.4787626515388489,0.8227241194160448,82.28,29,100,54410,3.524543285369873,3.5169851779937744,0.007558107376098633,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,26,0.49147541666030886,0.8194995705307685,81.72,26,100,54410,4.005731582641602,3.9989776611328125,0.0067539215087890625,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,27,0.4381077780723572,0.8419948651460063,84.15,27,100,54410,3.716465950012207,3.709040403366089,0.007425546646118164,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,28,0.41333065662384033,0.8518245644238036,85.22,30,100,54410,4.489510774612427,4.481039047241211,0.00847172737121582,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,29,0.43632921981811523,0.8412512536055615,84.44,25,100,54410,2.716935873031616,2.709517240524292,0.007418632507324219,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,30,0.49679515280723574,0.8217631489683148,83.05,28,100,54410,3.812443971633911,3.8052453994750977,0.0071985721588134766,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,31,0.4802283306360245,0.8313149794560977,83.39,25,100,54410,3.0674831867218018,3.0608553886413574,0.006627798080444336,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,32,0.47445841381549836,0.826942163975745,82.55,25,100,54410,3.3511273860931396,3.3444337844848633,0.006693601608276367,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,33,0.4814020111083984,0.8251102658441143,82.22,27,100,54410,4.267915964126587,4.260375022888184,0.00754094123840332,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,34,0.436985261964798,0.8446703521936904,84.79,29,100,54410,4.717145681381226,4.708183288574219,0.008962392807006836,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,35,0.5016018880844116,0.8132893165405181,82.95,27,100,54410,4.175347328186035,4.167072057723999,0.008275270462036133,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,36,0.5309196515560151,0.8000627241511122,82.33,26,100,54410,4.897398233413696,4.89106297492981,0.006335258483886719,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,37,0.45792024850845336,0.8262070677352543,84.18,22,100,54410,3.7439253330230713,3.73783016204834,0.006095170974731445,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,38,0.40700555148124695,0.8508778040075529,85.63,25,100,54410,2.987334728240967,2.9806365966796875,0.006698131561279297,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,39,0.39670042667388916,0.855670279127364,85.7,27,100,54410,4.042167901992798,4.034260272979736,0.007907629013061523,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,40,0.4058324212551117,0.8486903975971304,84.58,27,100,54410,3.891957998275757,3.885085105895996,0.006872892379760742,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,41,0.42146879048347474,0.8426006876080677,83.85,26,100,54410,3.9569344520568848,3.9506797790527344,0.006254673004150391,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,42,0.4127809402704239,0.8507303159353178,84.84,28,100,54410,4.0207295417785645,4.012967824935913,0.007761716842651367,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,43,0.4014323299884796,0.8566710802739774,85.79,26,100,54410,3.455613374710083,3.4481093883514404,0.007503986358642578,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,44,0.43820868980884553,0.8417565022495588,84.99,29,100,54410,4.6136415004730225,4.606646299362183,0.006995201110839844,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,45,0.4521956150531769,0.8344434957695481,84.53,26,100,54410,2.6312613487243652,2.6236257553100586,0.007635593414306641,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,46,0.45887479107379914,0.8286606886673503,83.73,30,100,54410,4.293914079666138,4.285703420639038,0.00821065902709961,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,47,0.41193770047426226,0.8459774003889388,85.01,27,100,54410,3.3888206481933594,3.381786346435547,0.0070343017578125,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,48,0.41141708694696427,0.8486274174807719,84.8,27,100,54410,4.195919036865234,4.18828821182251,0.007630825042724609,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,49,0.491277218079567,0.8137845359401752,81.52,25,100,54410,3.1647956371307373,3.157421350479126,0.007374286651611328,,122.966796875,100
FedAdam,FashionMNIST,,0.9,0.999,50,0.4547274294614792,0.8348885769317157,83.42,30,100,54410,3.9151523113250732,3.907555103302002,0.007597208023071289,,122.966796875,100
FedHST,FashionMNIST,0.5,0.9,0.999,1,2.0543050369262694,0.17766728775076923,25.55,30,100,54410,4.874028921127319,4.861778020858765,0.012250900268554688,0.011698246002197266,122.7568359375,100
FedHST,FashionMNIST,0.5,0.9,0.999,2,1.6179615463256836,0.29421511668575795,40.48,26,100,54410,3.651182174682617,3.641566514968872,0.009615659713745117,0.009141683578491211,122.7568359375,100
FedHST,FashionMNIST,0.5,0.9,0.999,3,1.2886125064849854,0.4411332889986964,51.78,30,100,54410,4.444708585739136,4.433184385299683,0.011524200439453125,0.011021137237548828,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,4,1.0889477898597717,0.4884072632674723,54.93,23,100,54410,2.765592098236084,2.7561347484588623,0.00945734977722168,0.008902788162231445,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,5,0.894386956691742,0.6617474237343839,68.89,26,100,54410,3.289712429046631,3.277855396270752,0.011857032775878906,0.01122140884399414,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,6,0.7609183052062988,0.7317264909606905,74.21,24,100,54410,4.173816680908203,4.162676811218262,0.011139869689941406,0.010516881942749023,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,7,0.8002981030464172,0.6957793918050792,71.21,28,100,54410,4.131133079528809,4.119849443435669,0.011283636093139648,0.010693788528442383,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,8,0.8347495900154114,0.6619187845865934,69.54,24,100,54410,3.303846597671509,3.293269157409668,0.01057744026184082,0.009948492050170898,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,9,0.8077207558631897,0.6581680698735044,69.49,25,100,54410,3.1488165855407715,3.1387839317321777,0.01003265380859375,0.009384393692016602,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,10,0.7754443742752075,0.6588422120009255,68.58,20,100,54410,2.9765729904174805,2.9681613445281982,0.008411645889282227,0.007820844650268555,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,11,0.7025494688034057,0.7188845456152464,72.87,20,100,54410,2.429349422454834,2.421159267425537,0.008190155029296875,0.007635354995727539,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,12,0.6854553599357605,0.7293543841685249,74.27,30,100,54410,4.704655408859253,4.6930482387542725,0.011607170104980469,0.011080265045166016,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,13,0.6874646472930909,0.7294525705711163,74.67,29,100,54410,4.058879613876343,4.048263311386108,0.010616302490234375,0.010109663009643555,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,14,0.7049600583553314,0.7292319109444523,74.97,22,100,54410,3.523787260055542,3.5148589611053467,0.008928298950195312,0.008359670639038086,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,15,0.6780240052700043,0.7359219938964712,76.21,28,100,54410,4.146841526031494,4.134384393692017,0.012457132339477539,0.011826038360595703,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,16,0.64457342877388,0.748545552326122,77.45,28,100,54410,4.575390577316284,4.564338445663452,0.011052131652832031,0.010377883911132812,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,17,0.6185066715717316,0.7637300633914841,78.18,26,100,54410,4.1993567943573,4.189090013504028,0.010266780853271484,0.009683370590209961,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,18,0.5820757942199707,0.780681777405862,79.1,21,100,54410,2.9204485416412354,2.9125428199768066,0.007905721664428711,0.007407188415527344,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,19,0.5529066819190979,0.7909152251330248,79.61,28,100,54410,4.531024932861328,4.519361734390259,0.011663198471069336,0.011075019836425781,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,20,0.5176839891433715,0.8084350687789004,80.91,28,100,54410,3.5695862770080566,3.5589029788970947,0.010683298110961914,0.010192394256591797,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,21,0.5066569754123688,0.8150518600541388,81.27,24,100,54410,4.230386257171631,4.219505786895752,0.010880470275878906,0.010256290435791016,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,22,0.50655225481987,0.8138666252748052,81.04,26,100,54410,3.730370283126831,3.7193145751953125,0.011055707931518555,0.010498285293579102,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,23,0.5093752426624298,0.8151063398344235,81.54,28,100,54410,4.741479873657227,4.728982210159302,0.012497663497924805,0.01190042495727539,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,24,0.5182035385131836,0.8037105021077989,80.93,23,100,54410,3.2335593700408936,3.223876476287842,0.009682893753051758,0.009127616882324219,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,25,0.5361487490653992,0.7938378973693394,80.32,29,100,54410,3.9304404258728027,3.918241024017334,0.01219940185546875,0.011592864990234375,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,26,0.5494209257125855,0.7815846287478531,80.17,26,100,54410,4.5791075229644775,4.567845582962036,0.011261940002441406,0.010639667510986328,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,27,0.5190411046028137,0.7890752110928277,81.23,27,100,54410,4.285748243331909,4.274238348007202,0.011509895324707031,0.010873794555664062,122.98046875,100
FedHST,FashionMNIST,0.5,0.9,0.999,28,0.4855683227300644,0.8083770979553624,82.73,30,100,54410,5.050557851791382,5.037547826766968,0.013010025024414062,0.01238393783569336,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,29,0.4545705709218979,0.8251337625825824,83.71,25,100,54410,3.0264697074890137,3.015537738800049,0.010931968688964844,0.01032114028930664,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,30,0.44038991656303406,0.8375646912420519,84.49,28,100,54410,3.797224998474121,3.7861764430999756,0.011048555374145508,0.01053762435913086,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,31,0.4283814289569855,0.8469777823208189,84.89,25,100,54410,3.1048970222473145,3.0925960540771484,0.012300968170166016,0.011719942092895508,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,32,0.4427565892219543,0.8417436877640576,83.88,25,100,54410,3.0446970462799072,3.0338587760925293,0.01083827018737793,0.010259628295898438,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,33,0.4572959424972534,0.8332103972297095,82.9,27,100,54410,4.149533033370972,4.138812780380249,0.010720252990722656,0.01006937026977539,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,34,0.4381771983146667,0.8444976077450377,84.14,29,100,54410,4.598908424377441,4.588407516479492,0.010500907897949219,0.010022163391113281,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,35,0.42226391468048097,0.85202406350142,85.15,27,100,54410,3.8656632900238037,3.854933500289917,0.010729789733886719,0.01011204719543457,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,36,0.4301086372852325,0.845027273282186,84.9,26,100,54410,4.219252824783325,4.20771598815918,0.011536836624145508,0.01092839241027832,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,37,0.44894379243850707,0.831820345259589,84.18,22,100,54410,3.7286949157714844,3.7189958095550537,0.009699106216430664,0.009120464324951172,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,38,0.4844544508934021,0.8109484756232128,82.98,25,100,54410,2.9764091968536377,2.9658753871917725,0.010533809661865234,0.00998830795288086,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,39,0.5025978901863098,0.8005379327781613,82.22,27,100,54410,3.959467887878418,3.9471848011016846,0.012283086776733398,0.011687278747558594,122.98095703125,100
