Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Seed
FedHST,FashionMNIST,0.3,0.9,0.999,32,0.4628109639644623,0.8319855967076988,82.65,25,100,54410,2.937523365020752,2.9254190921783447,0.012104272842407227,0.01148080825805664,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,33,0.4782954577922821,0.8220589957113417,81.66,27,100,54410,4.208220481872559,4.195605039596558,0.012615442276000977,0.011978626251220703,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,34,0.44363026208877565,0.840609558244406,83.76,29,100,54410,4.641026496887207,4.629040241241455,0.011986255645751953,0.011394023895263672,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,35,0.4215025771141052,0.8513838544229619,85.19,27,100,54410,3.9297261238098145,3.919027328491211,0.010698795318603516,0.01009225845336914,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,36,0.43200144679546354,0.8419743949630691,84.85,26,100,54410,4.218046188354492,4.207565784454346,0.010480403900146484,0.009956598281860352,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,37,0.4531731864452362,0.8268922621656095,84.11,22,100,54410,3.7163398265838623,3.707791328430176,0.008548498153686523,0.008016586303710938,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,38,0.49538560786247254,0.8069682206992932,82.94,25,100,54410,3.043323516845703,3.033212900161743,0.010110616683959961,0.009598255157470703,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,39,0.5177307122707367,0.7968285847382786,82.06,27,100,54410,4.080844402313232,4.070977449417114,0.009866952896118164,0.009363174438476562,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,40,0.4916798142910004,0.8065493440390222,82.36,27,100,54410,3.998624324798584,3.986806869506836,0.011817455291748047,0.01109623908996582,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,41,0.43823965950012206,0.8323228991186389,84.06,26,100,54410,4.086873769760132,4.077293634414673,0.009580135345458984,0.009032964706420898,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,42,0.40051453337669374,0.8538786503601232,85.63,28,100,54410,4.166698455810547,4.153057098388672,0.013641357421875,0.012859344482421875,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,43,0.4073588346719742,0.8513039884388333,84.83,26,100,54410,3.874596357345581,3.863328695297241,0.011267662048339844,0.010655403137207031,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,44,0.41989119114875795,0.8450943547417455,84.09,29,100,54410,4.802358627319336,4.789462327957153,0.012896299362182617,0.012289047241210938,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,45,0.42408710072040556,0.8446263829858397,84.16,26,100,54410,2.7768661975860596,2.7648568153381348,0.012009382247924805,0.011333703994750977,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,46,0.40664874601364137,0.8548348255155833,85.36,30,100,54410,4.599170207977295,4.585554838180542,0.01361536979675293,0.012951850891113281,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,47,0.39473108031749726,0.8586751199782718,85.96,27,100,54410,3.570777416229248,3.5581653118133545,0.012612104415893555,0.011965036392211914,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,48,0.39476927111148835,0.8591285800327391,86.26,27,100,54410,4.458502292633057,4.446851968765259,0.011650323867797852,0.011020183563232422,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,49,0.4009146025419235,0.855613784076074,86.13,25,100,54410,3.198561191558838,3.1875312328338623,0.011029958724975586,0.010525941848754883,122.98095703125,42
FedHST,FashionMNIST,0.3,0.9,0.999,50,0.39286329934597014,0.8582879140798045,86.42,30,100,54410,3.9937314987182617,3.9812803268432617,0.012451171875,0.011899948120117188,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,1,2.0543050369262694,0.17766728775076923,25.55,30,100,54410,4.956711053848267,4.944837808609009,0.011873245239257812,0.011332035064697266,122.7568359375,42
FedHST,FashionMNIST,0.5,0.9,0.999,2,1.6179615463256836,0.29421511668575795,40.48,26,100,54410,3.769282341003418,3.7584266662597656,0.010855674743652344,0.010327816009521484,122.7568359375,42
FedHST,FashionMNIST,0.5,0.9,0.999,3,1.2886125064849854,0.4411332889986964,51.78,30,100,54410,4.384597539901733,4.37253999710083,0.01205754280090332,0.01151585578918457,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,4,1.0889477898597717,0.4884072632674723,54.93,23,100,54410,2.7658212184906006,2.756699800491333,0.009121417999267578,0.008566141128540039,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,5,0.894386956691742,0.6617474237343839,68.89,26,100,54410,3.3900747299194336,3.3788602352142334,0.011214494705200195,0.010615110397338867,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,6,0.7609183052062988,0.7317264909606905,74.21,24,100,54410,4.723483324050903,4.713220596313477,0.010262727737426758,0.009659051895141602,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,7,0.8002981030464172,0.6957793918050792,71.21,28,100,54410,4.7743518352508545,4.761797189712524,0.012554645538330078,0.01188969612121582,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,8,0.8347495900154114,0.6619187845865934,69.54,24,100,54410,3.586874008178711,3.5757229328155518,0.01115107536315918,0.010506391525268555,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,9,0.8077207558631897,0.6581680698735044,69.49,25,100,54410,3.596928596496582,3.585125207901001,0.011803388595581055,0.011178970336914062,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,10,0.7754443742752075,0.6588422120009255,68.58,20,100,54410,3.1517014503479004,3.1421380043029785,0.009563446044921875,0.008925437927246094,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,11,0.7025494688034057,0.7188845456152464,72.87,20,100,54410,2.5494303703308105,2.540619373321533,0.008810997009277344,0.008263587951660156,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,12,0.6854553599357605,0.7293543841685249,74.27,30,100,54410,5.093065500259399,5.079533576965332,0.013531923294067383,0.012862205505371094,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,13,0.6874646472930909,0.7294525705711163,74.67,29,100,54410,4.443598031997681,4.430934429168701,0.012663602828979492,0.012051105499267578,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,14,0.7049600583553314,0.7292319109444523,74.97,22,100,54410,3.763016700744629,3.7529938220977783,0.010022878646850586,0.00937795639038086,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,15,0.6780240052700043,0.7359219938964712,76.21,28,100,54410,4.493489980697632,4.481895685195923,0.011594295501708984,0.011010408401489258,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,16,0.64457342877388,0.748545552326122,77.45,28,100,54410,4.836698532104492,4.823516368865967,0.01318216323852539,0.012543916702270508,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,17,0.6185066715717316,0.7637300633914841,78.18,26,100,54410,4.8465471267700195,4.830659866333008,0.01588726043701172,0.015131711959838867,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,18,0.5820757942199707,0.780681777405862,79.1,21,100,54410,3.5020623207092285,3.492910146713257,0.00915217399597168,0.008550167083740234,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,19,0.5529066819190979,0.7909152251330248,79.61,28,100,54410,4.969067573547363,4.956225395202637,0.012842178344726562,0.012156248092651367,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,20,0.5176839891433715,0.8084350687789004,80.91,28,100,54410,3.914308547973633,3.901782274246216,0.012526273727416992,0.011908292770385742,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,21,0.5066569754123688,0.8150518600541388,81.27,24,100,54410,4.3681700229644775,4.35773777961731,0.010432243347167969,0.00975656509399414,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,22,0.50655225481987,0.8138666252748052,81.04,26,100,54410,3.9988009929656982,3.986823081970215,0.011977910995483398,0.01136469841003418,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,23,0.5093752426624298,0.8151063398344235,81.54,28,100,54410,4.764423847198486,4.752764701843262,0.01165914535522461,0.011077642440795898,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,24,0.5182035385131836,0.8037105021077989,80.93,23,100,54410,3.0318899154663086,3.0204176902770996,0.011472225189208984,0.010853290557861328,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,25,0.5361487490653992,0.7938378973693394,80.32,29,100,54410,3.6450226306915283,3.632058620452881,0.012964010238647461,0.012338876724243164,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,26,0.5494209257125855,0.7815846287478531,80.17,26,100,54410,4.2050440311431885,4.192990064620972,0.012053966522216797,0.011391639709472656,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,27,0.5190411046028137,0.7890752110928277,81.23,27,100,54410,3.971896171569824,3.960036516189575,0.011859655380249023,0.01123499870300293,122.98046875,42
FedHST,FashionMNIST,0.5,0.9,0.999,28,0.4855683227300644,0.8083770979553624,82.73,30,100,54410,4.801292657852173,4.787441253662109,0.013851404190063477,0.013201236724853516,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,29,0.4545705709218979,0.8251337625825824,83.71,25,100,54410,3.112825393676758,3.101271867752075,0.011553525924682617,0.010874509811401367,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,30,0.44038991656303406,0.8375646912420519,84.49,28,100,54410,4.6579999923706055,4.645320653915405,0.012679338455200195,0.012033462524414062,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,31,0.4283814289569855,0.8469777823208189,84.89,25,100,54410,3.7668001651763916,3.755263090133667,0.01153707504272461,0.010847330093383789,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,32,0.4427565892219543,0.8417436877640576,83.88,25,100,54410,3.195786237716675,3.1845004558563232,0.011285781860351562,0.010628461837768555,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,33,0.4572959424972534,0.8332103972297095,82.9,27,100,54410,4.463974475860596,4.451696872711182,0.012277603149414062,0.011630535125732422,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,34,0.4381771983146667,0.8444976077450377,84.14,29,100,54410,5.077995300292969,5.06531834602356,0.01267695426940918,0.012047767639160156,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,35,0.42226391468048097,0.85202406350142,85.15,27,100,54410,4.162426233291626,4.150357723236084,0.012068510055541992,0.011466264724731445,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,36,0.4301086372852325,0.845027273282186,84.9,26,100,54410,4.613135814666748,4.60171103477478,0.011424779891967773,0.010792970657348633,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,37,0.44894379243850707,0.831820345259589,84.18,22,100,54410,3.906461715698242,3.895942449569702,0.010519266128540039,0.009862422943115234,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,38,0.4844544508934021,0.8109484756232128,82.98,25,100,54410,3.2698893547058105,3.2586164474487305,0.011272907257080078,0.010683774948120117,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,39,0.5025978901863098,0.8005379327781613,82.22,27,100,54410,4.375096559524536,4.362253904342651,0.012842655181884766,0.012208938598632812,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,40,0.48065370309352873,0.8075637995317433,82.54,27,100,54410,4.235046625137329,4.2241833209991455,0.010863304138183594,0.01028299331665039,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,41,0.43548375160694125,0.8315301921222046,84.13,26,100,54410,4.599212408065796,4.586963176727295,0.012249231338500977,0.011557579040527344,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,42,0.4009013214588165,0.8536764050242851,85.75,28,100,54410,4.712079763412476,4.6991987228393555,0.012881040573120117,0.012246131896972656,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,43,0.3926986878156662,0.8598973621220825,85.91,26,100,54410,3.6311450004577637,3.6199803352355957,0.011164665222167969,0.010545730590820312,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,44,0.40343897631168363,0.8557407316062718,85.36,29,100,54410,5.311593294143677,5.298165559768677,0.013427734375,0.012634038925170898,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,45,0.4144025996208191,0.8515468149623009,84.91,26,100,54410,2.82344651222229,2.8126726150512695,0.010773897171020508,0.01022648811340332,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,46,0.4049624097108841,0.8541322660694657,85.27,30,100,54410,4.659464359283447,4.645724058151245,0.013740301132202148,0.013129711151123047,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,47,0.3932441867828369,0.8580294312168182,85.8,27,100,54410,3.658267021179199,3.64619517326355,0.012071847915649414,0.011412382125854492,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,48,0.3881531877040863,0.8609852097058768,86.27,27,100,54410,4.655755043029785,4.643909931182861,0.011845111846923828,0.011167764663696289,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,49,0.39100050089359284,0.8577231275854496,86.08,25,100,54410,3.5811824798583984,3.569993734359741,0.011188745498657227,0.01054072380065918,122.98095703125,42
FedHST,FashionMNIST,0.5,0.9,0.999,50,0.3870585387468338,0.8585578778122762,86.23,30,100,54410,4.671267986297607,4.658473014831543,0.012794971466064453,0.012184619903564453,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,1,2.0722275650024415,0.17751740926104526,24.83,30,100,54410,5.4929728507995605,5.48072624206543,0.01224660873413086,0.011643171310424805,122.7568359375,42
FedHST,FashionMNIST,0.7,0.9,0.999,2,1.6700021434783936,0.2719436973806808,39.17,26,100,54410,3.9209728240966797,3.9106266498565674,0.010346174240112305,0.009765625,122.7568359375,42
FedHST,FashionMNIST,0.7,0.9,0.999,3,1.346658658027649,0.4257082983535511,50.7,30,100,54410,4.610752582550049,4.598180055618286,0.012572526931762695,0.012053966522216797,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,4,1.1279403427124024,0.4335882271496475,51.44,23,100,54410,2.9112582206726074,2.900503635406494,0.010754585266113281,0.010148286819458008,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,5,0.9374788644790649,0.6203150682937721,65.46,26,100,54410,3.5015130043029785,3.4895925521850586,0.011920452117919922,0.011291027069091797,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,6,0.7832853870391846,0.7190942055162239,73.28,24,100,54410,4.57426643371582,4.563225030899048,0.011041402816772461,0.010430097579956055,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,7,0.7933630571365357,0.7071442674786524,72.21,28,100,54410,4.2842628955841064,4.272029399871826,0.012233495712280273,0.011532068252563477,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,8,0.822018546295166,0.6718940353673615,70.19,24,100,54410,3.365785837173462,3.3560492992401123,0.00973653793334961,0.009192705154418945,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,9,0.7946648231506348,0.6758456114133209,70.84,25,100,54410,3.3151447772979736,3.304673433303833,0.010471343994140625,0.009919881820678711,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,10,0.7528328985214233,0.678391414163383,70.25,20,100,54410,2.7426815032958984,2.7331502437591553,0.009531259536743164,0.008904695510864258,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,11,0.6930184635162353,0.7195408247825548,73.1,20,100,54410,2.3269622325897217,2.3169827461242676,0.009979486465454102,0.009359121322631836,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,12,0.683451289510727,0.7261902960554394,74.01,30,100,54410,5.113327264785767,5.100137233734131,0.013190031051635742,0.012575864791870117,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,13,0.6825288140296936,0.7259935266483025,74.39,29,100,54410,4.870581150054932,4.858781099319458,0.011800050735473633,0.011159658432006836,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,14,0.69581446018219,0.7259702063032722,74.72,22,100,54410,4.162428379058838,4.1520397663116455,0.010388612747192383,0.00975346565246582,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,15,0.6891869653701782,0.7279584153101412,75.47,28,100,54410,4.496639251708984,4.483778953552246,0.012860298156738281,0.012191057205200195,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,16,0.662718629360199,0.7423624744907381,76.93,28,100,54410,4.740405559539795,4.728144407272339,0.012261152267456055,0.011651754379272461,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,17,0.6265159040451049,0.7622169959075293,78.25,26,100,54410,4.353024005889893,4.341289043426514,0.011734962463378906,0.011123180389404297,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,18,0.578158141040802,0.783444794584057,79.48,21,100,54410,3.1287906169891357,3.1190385818481445,0.009752035140991211,0.009129047393798828,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,19,0.5530121330261231,0.7924643093765797,79.78,28,100,54410,5.300926446914673,5.288720369338989,0.012206077575683594,0.011627912521362305,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,20,0.5218019475460053,0.8077047895961196,80.84,28,100,54410,4.330608606338501,4.317931652069092,0.01267695426940918,0.012027740478515625,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,21,0.5082891948699951,0.8135851669793235,81.2,24,100,54410,4.424109697341919,4.413141965866089,0.010967731475830078,0.010330915451049805,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,22,0.49960112686157226,0.8176565933368055,81.47,26,100,54410,4.004866361618042,3.992980718612671,0.011885643005371094,0.01127171516418457,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,23,0.49549378023147583,0.8196542301869926,81.96,28,100,54410,4.923040390014648,4.911284685134888,0.011755704879760742,0.01121377944946289,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,24,0.5040944865226745,0.8086676228538522,81.38,23,100,54410,2.9810502529144287,2.969923496246338,0.01112675666809082,0.010527849197387695,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,25,0.5299244055271148,0.7955609051927724,80.4,29,100,54410,3.5650410652160645,3.552015542984009,0.013025522232055664,0.012384891510009766,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,26,0.5567181331157685,0.7758336501403783,79.55,26,100,54410,4.23913049697876,4.2279486656188965,0.011181831359863281,0.010585784912109375,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,27,0.5395348645687104,0.7810552369081316,80.41,27,100,54410,3.9333746433258057,3.921177864074707,0.012196779251098633,0.011610031127929688,122.98046875,42
FedHST,FashionMNIST,0.7,0.9,0.999,28,0.5081361939907074,0.7956241357909707,81.62,30,100,54410,4.659898042678833,4.6475372314453125,0.012360811233520508,0.011821985244750977,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,29,0.47065391626358033,0.8152166843108416,83.09,25,100,54410,2.9429545402526855,2.9318089485168457,0.011145591735839844,0.010478019714355469,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,30,0.4500474039554596,0.8302695045734045,84.06,28,100,54410,4.045098543167114,4.032397031784058,0.01270151138305664,0.01205587387084961,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,31,0.43630362663269046,0.8426997985557243,84.69,25,100,54410,3.279801368713379,3.269118309020996,0.010683059692382812,0.010122060775756836,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,32,0.44417613682746887,0.8436455842440509,84.21,25,100,54410,3.0850391387939453,3.0745222568511963,0.010516881942749023,0.0099029541015625,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,33,0.45742664546966555,0.8366077119675497,83.3,27,100,54410,4.4453113079071045,4.433142423629761,0.01216888427734375,0.011549234390258789,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,34,0.4411552818775177,0.8428296238448192,83.98,29,100,54410,4.831092119216919,4.818760871887207,0.012331247329711914,0.011766195297241211,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,35,0.4215636029243469,0.8534979295196126,85.27,27,100,54410,3.9906888008117676,3.9797422885894775,0.010946512222290039,0.010361194610595703,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,36,0.4234143202781677,0.8496775461702464,85.25,26,100,54410,4.485923528671265,4.4742701053619385,0.011653423309326172,0.011066198348999023,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,37,0.4444190380573273,0.8346524652505222,84.29,22,100,54410,4.326730728149414,4.316486120223999,0.010244607925415039,0.009546995162963867,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,38,0.4866839357376099,0.8088491175021426,82.68,25,100,54410,3.14969801902771,3.1386878490448,0.011010169982910156,0.010406494140625,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,39,0.5119643827438355,0.7949994679134487,81.81,27,100,54410,4.2805705070495605,4.268663167953491,0.011907339096069336,0.0113067626953125,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,40,0.4954652481555939,0.8005334986621684,82.12,27,100,54410,4.306816816329956,4.295193910598755,0.011622905731201172,0.0110015869140625,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,41,0.4509248182296753,0.8215324285727543,83.55,26,100,54410,4.2250189781188965,4.214554786682129,0.010464191436767578,0.00990152359008789,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,42,0.41200012702941896,0.8472635676634491,85.37,28,100,54410,4.192384243011475,4.179701566696167,0.012682676315307617,0.012009859085083008,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,43,0.3902565601348877,0.8611849579486706,86.23,26,100,54410,3.8466341495513916,3.834932565689087,0.011701583862304688,0.011072158813476562,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,44,0.3964262371301651,0.8614319079742077,86.13,29,100,54410,4.7860682010650635,4.7736639976501465,0.012404203414916992,0.01182103157043457,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,45,0.4089424634695053,0.8543873864366496,85.31,26,100,54410,2.71799373626709,2.7062418460845947,0.011751890182495117,0.011141061782836914,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,46,0.40643259558677675,0.8529339421725226,85.18,30,100,54410,4.509325742721558,4.495880365371704,0.013445377349853516,0.012851476669311523,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,47,0.39803520963191985,0.8565730522519154,85.63,27,100,54410,3.5645601749420166,3.5524141788482666,0.01214599609375,0.011485099792480469,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,48,0.39012538578510286,0.8606957121078075,86.15,27,100,54410,4.481924772262573,4.4713051319122314,0.010619640350341797,0.010068178176879883,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,49,0.3854692255973816,0.8618888805430732,86.36,25,100,54410,3.234006643295288,3.222907304763794,0.01109933853149414,0.010534286499023438,122.98095703125,42
FedHST,FashionMNIST,0.7,0.9,0.999,50,0.3804713669538498,0.8621292468444779,86.45,30,100,54410,4.165355205535889,4.153423547744751,0.011931657791137695,0.01141214370727539,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,1,2.0936871280670166,0.1836310580053629,24.56,30,100,54410,4.99794602394104,4.984915733337402,0.013030290603637695,0.012444019317626953,122.7568359375,42
FedHST,FashionMNIST,1.0,0.9,0.999,2,1.7254832584381103,0.2590222622054459,38.32,26,100,54410,3.968925714492798,3.9573094844818115,0.011616230010986328,0.010979413986206055,122.7568359375,42
FedHST,FashionMNIST,1.0,0.9,0.999,3,1.4112506614685059,0.41119445798283005,49.5,30,100,54410,5.191054821014404,5.178489446640015,0.012565374374389648,0.011981010437011719,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,4,1.1745787050247192,0.42094069076435925,50.21,23,100,54410,3.1128861904144287,3.1021852493286133,0.01070094108581543,0.010106086730957031,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,5,0.9923869247436523,0.5457674783922863,59.67,26,100,54410,4.040966987609863,4.029053449630737,0.011913537979125977,0.011245250701904297,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,6,0.822635177898407,0.6896570741352452,70.97,24,100,54410,4.779182195663452,4.768237113952637,0.01094508171081543,0.010384321212768555,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,7,0.7953076522827148,0.703548131396615,72.08,28,100,54410,4.2805986404418945,4.268714427947998,0.011884212493896484,0.011243104934692383,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,8,0.8097725817680359,0.6788339401773084,70.64,24,100,54410,3.443453073501587,3.4320733547210693,0.011379718780517578,0.010766983032226562,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,9,0.7882584705352783,0.6849329550358036,71.49,25,100,54410,3.266925811767578,3.25565767288208,0.011268138885498047,0.010656118392944336,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,10,0.7391818078994751,0.6962420223508049,71.79,20,100,54410,2.751680850982666,2.7430641651153564,0.00861668586730957,0.008064746856689453,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,11,0.6811823308467865,0.7252383365059637,73.74,20,100,54410,2.203197956085205,2.194319248199463,0.008878707885742188,0.00826263427734375,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,12,0.6785263039588928,0.7251202019024481,73.89,30,100,54410,4.533483982086182,4.521633863449097,0.011850118637084961,0.011304140090942383,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,13,0.6831316565513611,0.7265282141681805,74.27,29,100,54410,4.226348876953125,4.213536977767944,0.012811899185180664,0.012219667434692383,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,14,0.6984120407581329,0.7218664234594689,74.16,22,100,54410,3.6999480724334717,3.689574956893921,0.010373115539550781,0.009737491607666016,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,15,0.6969697855472564,0.7230113144338114,74.9,28,100,54410,4.297771453857422,4.286062240600586,0.011709213256835938,0.011114358901977539,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,16,0.6768839368343353,0.7342044064960106,76.2,28,100,54410,4.806177616119385,4.793608903884888,0.01256871223449707,0.011938095092773438,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,17,0.6422508027076721,0.753483829700224,77.69,26,100,54410,4.409571409225464,4.398335695266724,0.011235713958740234,0.01068568229675293,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,18,0.5818791441440583,0.7795176356498141,79.36,21,100,54410,2.9495906829833984,2.9411561489105225,0.008434534072875977,0.007908105850219727,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,19,0.5521171464920044,0.7938837529378914,80.04,28,100,54410,4.637221336364746,4.625887632369995,0.011333703994750977,0.010761737823486328,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,20,0.5227927006244659,0.8057031611468372,80.66,28,100,54410,3.695465326309204,3.6837944984436035,0.011670827865600586,0.011067867279052734,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,21,0.5125898371219635,0.8128618216875353,81.18,24,100,54410,4.472060680389404,4.461758613586426,0.010302066802978516,0.00968623161315918,122.98046875,42
